month,day,hour,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,pm2.5
9,18,9,12,14,1015,3,11.63,0,0,5
9,18,10,12,14,1016,3,14.76,0,1,20
9,18,11,12,14,1015,2,3.13,0,2,23
9,18,12,13,15,1015,3,4.02,0,3,33
9,18,13,13,16,1015,2,1.79,0,0,21
9,18,14,13,17,1014,3,1.79,0,0,3
9,18,15,13,18,1014,0,1.79,0,0,6
9,18,16,14,19,1014,0,4.92,0,0,27
9,18,17,14,18,1014,0,8.05,0,0,23
9,18,18,13,17,1014,0,11.18,0,0,35
9,18,19,13,16,1015,1,0.89,0,0,48
9,18,20,13,16,1015,1,1.78,0,0,54
9,18,21,14,15,1016,0,1.79,0,0,44
9,18,22,14,16,1015,0,4.92,0,0,44
9,18,23,14,16,1016,0,6.71,0,0,24
9,19,0,14,16,1015,0,8.5,0,1,34
9,19,1,14,15,1015,3,1.79,0,2,45
9,19,2,14,15,1015,3,2.68,0,3,54
9,19,3,14,15,1014,0,0.89,0,0,55
9,19,4,13,15,1014,3,1.79,0,0,55
9,19,5,14,15,1014,2,1.79,0,0,55
9,19,6,14,15,1014,2,3.58,0,0,55
9,19,7,15,16,1014,2,5.37,0,0,84
9,19,8,15,17,1014,2,8.5,0,0,106
9,19,9,15,19,1015,2,10.29,0,0,73
9,19,10,15,20,1015,2,12.08,0,0,87
9,19,11,15,20,1014,1,0.89,0,0,118
9,19,12,15,21,1014,2,1.79,0,0,138
9,19,13,14,24,1012,1,1.79,0,0,118
9,19,14,13,25,1012,0,3.13,0,0,79
9,19,15,13,24,1011,0,4.92,0,0,70
9,19,16,13,24,1011,0,8.05,0,0,49
9,19,17,13,23,1011,0,12.07,0,0,37
9,19,18,12,22,1010,0,15.2,0,0,47
9,20,0,15,18,1011,0,3.58,0,0,84
9,20,1,15,17,1011,0,4.47,0,0,91
9,20,2,16,17,1011,0,5.36,0,0,82
9,20,3,15,17,1011,2,1.79,0,0,76
9,20,4,15,17,1011,1,0.89,0,0,129
9,20,5,15,17,1011,1,1.78,0,0,147
9,20,6,15,16,1011,3,0.89,0,0,115
9,20,7,15,17,1012,2,1.79,0,0,121
9,20,8,15,18,1012,2,3.58,0,0,109
9,20,9,15,19,1013,2,5.37,0,0,99
9,20,10,15,19,1013,2,7.16,0,0,121
9,20,11,15,19,1013,2,8.95,0,0,119
9,20,12,15,19,1013,2,10.74,0,1,124
9,20,13,15,19,1012,2,13.87,0,0,143
9,20,14,15,19,1012,3,1.79,0,1,128
9,20,15,15,19,1012,2,3.13,0,0,106
9,20,16,16,19,1012,3,4.92,0,0,101
9,20,17,15,18,1012,3,8.05,0,0,57
9,20,18,15,18,1013,3,12.07,0,0,48
9,20,19,15,17,1013,3,13.86,0,1,34
9,20,20,15,17,1014,3,15.65,0,2,35
9,20,21,15,16,1015,3,18.78,0,3,52
9,20,22,15,16,1014,3,22.8,0,4,56
9,20,23,15,16,1014,3,25.93,0,5,49
9,21,0,15,16,1015,3,29.06,0,6,28
9,21,1,14,15,1014,3,34.87,0,7,20
9,21,2,13,15,1015,3,42.92,0,8,11
9,21,3,13,14,1015,3,48.73,0,9,1
9,21,4,12,13,1016,3,55.88,0,10,4
9,27,16,-4,22,1016,2,70.21,0,0,45
9,30,21,13,15,1018,1,0.89,0,0,209
9,30,22,13,14,1019,1,1.78,0,0,204
9,30,23,13,14,1018,3,0.89,0,0,222
10,1,0,12,12,1018,3,1.78,0,0,231
10,1,1,12,13,1018,1,0.89,0,0,268
10,1,2,12,13,1018,1,1.78,0,0,258
10,1,3,11,12,1019,2,3.13,0,0,196
10,1,4,11,13,1019,2,4.02,0,0,192
10,1,5,11,12,1019,1,0.89,0,0,165
10,1,6,10,11,1019,3,1.79,0,0,156
10,1,7,11,12,1020,3,2.68,0,0,155
10,1,8,13,14,1020,2,1.79,0,0,162
10,1,9,13,17,1020,1,0.89,0,0,211
10,1,10,13,19,1020,2,1.79,0,0,274
10,1,11,13,20,1019,1,0.89,0,0,266
10,1,12,14,21,1018,0,1.79,0,0,225
10,1,13,14,24,1018,1,0.89,0,0,194
10,1,14,15,23,1017,0,1.79,0,0,203
10,1,15,15,23,1016,1,0.89,0,0,224
10,1,16,16,23,1016,1,1.78,0,0,234
10,1,17,16,22,1015,0,0.89,0,0,259
10,1,18,17,20,1016,1,0.89,0,0,247
10,1,19,17,20,1016,1,1.34,0,0,266
10,1,20,17,21,1016,0,1.79,0,0,237
10,1,21,16,21,1015,0,3.58,0,0,243
10,1,22,15,19,1016,2,3.13,0,0,242
10,1,23,16,19,1015,2,6.26,0,1,256
10,2,0,15,18,1015,2,10.28,0,2,168
10,2,1,15,16,1015,3,3.13,0,3,74
10,2,2,15,16,1015,0,3.13,0,4,67
10,2,3,15,16,1014,1,0.89,0,5,80
10,2,4,16,16,1014,2,1.79,0,6,75
10,2,5,16,16,1014,2,4.92,0,7,54
10,2,6,15,16,1014,2,6.71,0,8,47
10,2,7,15,16,1013,2,9.84,0,0,51
10,2,8,15,16,1013,2,12.97,0,0,47
10,2,9,15,18,1013,2,14.76,0,0,34
10,2,10,12,20,1013,2,22.81,0,0,22
10,2,11,10,21,1013,2,31.75,0,0,9
10,2,12,10,21,1012,2,41.58,0,0,11
10,2,13,9,21,1012,2,51.41,0,0,12
10,2,14,9,21,1011,2,59.46,0,0,11
10,2,15,7,20,1012,2,68.4,0,0,7
10,2,16,7,19,1012,2,78.23,0,0,3
10,2,17,8,18,1012,2,87.17,0,0,5
10,2,18,8,17,1013,2,96.11,0,0,7
10,2,19,8,17,1014,2,104.16,0,0,6
10,2,20,8,16,1015,2,108.18,0,0,10
10,2,21,8,16,1015,2,113.1,0,0,13
10,2,22,9,14,1015,2,114.89,0,0,16
10,2,23,8,13,1015,2,118.02,0,0,12
10,3,0,7,13,1015,2,122.04,0,0,12
10,3,1,7,13,1015,2,125.17,0,0,13
10,3,2,7,14,1015,2,128.3,0,0,12
10,3,3,5,14,1015,2,131.43,0,0,12
10,3,4,3,15,1015,2,138.58,0,0,13
10,3,5,3,16,1015,2,144.39,0,0,12
10,3,6,3,16,1015,2,149.31,0,0,12
10,3,7,3,16,1016,2,156.46,0,0,13
10,3,8,2,17,1016,2,165.4,0,0,10
10,3,9,0,18,1017,2,174.34,0,0,12
10,3,10,0,18,1017,2,184.17,0,0,13
10,3,11,0,19,1017,2,193.11,0,0,12
10,3,12,1,21,1016,2,202.94,0,0,11
10,3,13,-1,22,1015,2,211.88,0,0,11
10,3,14,-2,23,1015,2,219.93,0,0,10
10,3,15,0,23,1015,2,228.87,0,0,8
10,3,16,0,23,1015,2,237.81,0,0,6
10,3,17,2,22,1016,2,245.86,0,0,5
10,3,18,2,21,1016,2,253.91,0,0,6
10,3,19,2,20,1017,2,261.96,0,0,8
10,3,20,2,19,1018,2,269.11,0,0,7
10,3,21,4,13,1018,2,272.24,0,0,7
10,3,22,3,16,1018,2,275.37,0,0,8
10,3,23,4,14,1018,2,278.5,0,0,7
10,4,0,6,11,1018,3,3.13,0,0,9
10,4,1,6,11,1018,2,0.89,0,0,23
10,4,2,6,10,1018,2,2.68,0,0,21
10,4,3,6,9,1018,2,6.7,0,0,25
10,4,4,6,9,1018,2,9.83,0,0,22
10,4,5,5,9,1019,2,11.62,0,0,14
10,4,6,6,9,1019,2,13.41,0,0,22
10,4,7,7,9,1020,2,15.2,0,0,27
10,4,8,6,14,1020,3,1.79,0,0,22
10,4,9,5,17,1020,3,4.92,0,0,14
10,4,10,4,19,1020,1,0.89,0,0,19
10,4,11,5,20,1020,1,1.78,0,0,15
10,4,12,5,22,1019,1,3.57,0,0,17
10,4,13,6,23,1017,1,4.46,0,0,21
10,4,14,6,23,1017,0,1.79,0,0,24
10,4,15,6,23,1016,0,4.92,0,0,24
10,4,16,7,23,1016,0,8.05,0,0,26
10,4,17,8,22,1015,0,11.18,0,0,24
10,4,18,8,20,1015,0,14.31,0,0,25
10,4,19,10,17,1016,1,0.89,0,0,27
10,4,20,11,14,1016,0,0.89,0,0,38
10,4,21,10,13,1017,1,0.89,0,0,47
10,4,22,11,13,1017,0,0.89,0,0,41
10,4,23,10,13,1016,0,1.78,0,0,42
10,5,0,9,12,1016,1,0.89,0,0,85
10,5,1,10,11,1016,3,0.89,0,0,88
10,5,2,8,9,1016,2,1.79,0,0,90
10,5,3,8,9,1016,3,1.79,0,0,73
10,5,4,9,10,1016,2,1.79,0,0,57
10,5,5,8,9,1016,2,4.92,0,0,50
10,5,6,8,10,1016,2,8.05,0,0,43
10,5,7,9,10,1016,2,9.84,0,0,52
10,5,8,11,14,1016,2,12.97,0,0,52
10,5,9,10,17,1016,3,1.79,0,0,31
10,5,10,10,19,1016,2,1.79,0,0,38
10,5,11,10,21,1015,2,3.58,0,0,44
10,5,12,9,23,1014,1,0.89,0,0,39
10,5,13,9,25,1013,1,1.78,0,0,43
10,5,14,10,26,1013,0,3.13,0,0,55
10,5,15,10,26,1012,0,7.15,0,0,56
10,5,16,11,25,1012,0,10.28,0,0,60
10,5,17,12,24,1011,0,12.07,0,0,72
10,5,18,13,20,1012,0,13.86,0,0,80
10,5,19,13,18,1012,1,0.89,0,0,99
10,5,20,14,16,1013,1,1.78,0,0,133
10,5,21,13,15,1013,1,2.67,0,0,166
10,5,22,13,16,1013,0,1.79,0,0,152
10,5,23,13,14,1014,1,0.89,0,0,192
10,6,0,11,13,1014,3,0.89,0,0,206
10,6,1,12,13,1014,1,0.89,0,0,260
10,6,2,12,12,1014,3,0.89,0,0,217
10,6,3,12,12,1014,1,0.89,0,0,170
10,6,4,11,12,1013,2,1.79,0,0,151
10,6,5,11,12,1014,1,0.89,0,0,136
10,6,6,10,11,1014,2,0.89,0,0,115
10,6,7,11,11,1014,2,2.68,0,0,144
10,6,8,13,14,1015,2,4.47,0,0,154
10,6,9,14,17,1014,1,0.89,0,0,198
10,6,10,13,19,1014,1,1.78,0,0,252
10,6,11,13,22,1014,1,2.67,0,0,263
10,6,12,13,23,1013,1,3.56,0,0,243
10,6,13,14,24,1013,0,1.79,0,0,217
10,6,14,14,25,1012,0,4.92,0,0,256
10,6,15,14,25,1012,0,8.05,0,0,284
10,6,16,15,24,1012,0,11.18,0,0,252
10,6,17,15,22,1012,0,12.97,0,0,264
10,6,18,16,19,1012,0,14.76,0,0,320
10,6,19,15,17,1013,3,0.89,0,0,372
10,6,20,16,16,1014,1,0.89,0,0,435
10,6,21,14,15,1014,0,0.89,0,0,503
10,6,22,15,15,1014,3,0.89,0,0,534
10,6,23,15,15,1014,3,1.78,0,0,506
10,7,0,14,15,1015,3,2.67,0,0,505
10,7,1,13,14,1015,1,0.89,0,0,465
10,7,2,13,13,1015,3,0.89,0,0,468
10,7,3,12,13,1014,3,1.78,0,0,449
10,7,4,12,12,1014,1,0.89,0,0,418
10,7,5,12,13,1015,1,1.78,0,0,405
10,7,6,12,12,1015,3,0.89,0,0,374
10,7,7,12,13,1016,3,1.78,0,0,388
10,7,8,14,15,1016,1,0.89,0,0,384
10,7,9,14,16,1017,3,1.79,0,0,384
10,7,10,15,18,1017,1,0.89,0,0,381
10,7,11,13,20,1017,0,1.79,0,0,359
10,7,12,13,21,1016,1,0.89,0,0,369
10,7,13,13,22,1015,0,1.79,0,0,355
10,7,14,13,22,1015,0,4.92,0,0,348
10,7,15,13,23,1015,0,8.05,0,0,344
10,7,16,13,23,1015,0,11.18,0,0,330
10,7,17,14,22,1015,0,12.07,0,0,279
10,7,18,15,18,1015,1,0.89,0,0,252
10,7,19,15,17,1016,1,1.34,0,0,287
10,7,20,14,16,1016,0,0.89,0,0,327
10,7,21,14,15,1016,0,1.78,0,0,365
10,7,22,14,14,1017,3,0.89,0,0,391
10,7,23,14,14,1017,1,0.89,0,0,423
10,8,0,14,14,1017,3,0.89,0,0,429
10,8,1,13,14,1016,1,0.89,0,0,439
10,8,2,11,12,1016,3,0.89,0,0,458
10,8,3,12,12,1016,1,0.45,0,0,436
10,8,4,12,12,1016,2,0.89,0,0,431
10,8,5,11,11,1016,1,0.89,0,0,408
10,8,6,11,11,1016,1,1.34,0,0,387
10,8,7,13,12,1016,2,0.89,0,0,349
10,8,8,13,13,1017,3,0.89,0,0,332
10,8,9,14,15,1017,3,2.68,0,0,348
10,8,10,15,17,1017,1,0.89,0,0,350
10,8,11,15,19,1016,1,1.78,0,0,344
10,8,12,15,20,1016,0,1.79,0,0,369
10,8,13,14,22,1015,0,3.58,0,0,406
10,8,14,14,23,1014,0,5.37,0,0,422
10,8,15,12,24,1013,0,7.16,0,0,310
10,8,16,10,24,1013,0,11.18,0,0,175
10,8,17,12,21,1013,0,12.97,0,0,253
10,8,18,13,18,1013,1,0.89,0,0,263
10,8,19,13,16,1013,1,1.78,0,0,223
10,8,20,13,14,1013,3,0.89,0,0,400
10,8,21,13,14,1013,1,0.89,0,0,470
10,8,22,13,14,1013,1,1.78,0,0,459
10,8,23,13,14,1013,0,1.79,0,0,378
10,9,0,13,14,1013,0,2.68,0,0,290
10,9,1,12,13,1013,0,3.57,0,0,290
10,9,2,11,12,1013,0,4.46,0,0,287
10,9,3,12,12,1012,1,0.89,0,0,283
10,9,4,11,12,1012,1,1.78,0,0,283
10,9,5,11,12,1012,1,2.67,0,0,337
10,9,6,11,11,1012,1,3.12,0,0,329
10,9,7,10,11,1012,2,0.89,0,0,311
10,9,8,12,13,1012,3,0.89,0,0,318
10,9,9,12,14,1012,1,0.89,0,0,335
10,9,10,12,16,1012,1,1.78,0,0,324
10,9,11,13,17,1011,1,2.67,0,0,307
10,9,12,13,19,1011,1,3.56,0,0,323
10,9,13,13,20,1010,0,1.79,0,0,350
10,9,14,14,20,1009,0,3.58,0,0,374
10,9,15,14,21,1009,0,5.37,0,0,396
10,9,16,14,21,1008,1,0.89,0,0,435
10,9,17,15,20,1008,0,0.89,0,0,412
10,9,18,14,17,1009,3,0.89,0,0,449
10,9,19,14,16,1009,2,1.79,0,0,429
10,9,20,14,15,1010,2,2.68,0,0,411
10,9,21,13,14,1010,3,0.89,0,0,430
10,9,22,13,14,1010,3,1.78,0,0,431
10,9,23,13,14,1010,3,2.67,0,0,440
10,10,0,13,13,1010,3,3.56,0,0,434
10,10,1,12,12,1010,3,4.45,0,0,438
10,10,2,12,13,1011,2,0.89,0,0,416
10,10,3,12,13,1010,3,0.89,0,0,417
10,10,4,12,12,1010,1,0.89,0,0,394
10,10,5,12,12,1011,3,0.89,0,0,380
10,10,6,12,12,1011,0,0.89,0,0,376
10,10,7,13,13,1011,1,0.89,0,0,385
10,10,8,13,14,1012,3,0.89,0,0,383
10,10,9,14,15,1012,0,0.89,0,0,397
10,10,10,14,16,1013,1,0.89,0,0,392
10,10,11,15,17,1012,0,1.79,0,0,408
10,10,12,15,18,1011,0,3.58,0,0,428
10,10,13,14,18,1011,0,5.37,0,0,420
10,10,14,14,19,1010,1,0.89,0,0,399
10,10,15,15,18,1010,1,1.34,0,1,391
10,10,16,16,17,1010,1,1.79,0,2,393
10,10,17,16,17,1011,0,3.13,0,3,415
10,10,18,16,16,1011,3,0.89,0,4,395
10,10,19,16,16,1011,0,1.79,0,5,420
10,10,20,16,17,1011,1,0.89,0,0,414
10,10,21,16,17,1012,0,3.13,0,1,394
10,10,22,15,16,1012,2,7.15,0,2,348
10,10,23,13,15,1013,2,12.07,0,4,74
10,11,0,12,14,1013,2,17.88,0,5,32
10,11,1,12,13,1014,2,23.69,0,6,17
10,11,2,11,13,1013,2,27.71,0,7,6
10,11,3,11,13,1013,2,32.63,0,0,5
10,11,4,9,14,1013,2,38.44,0,0,4
10,11,5,7,14,1014,2,45.59,0,0,6
10,11,6,7,11,1015,2,48.72,0,0,8
10,11,7,8,12,1016,2,50.51,0,0,16
10,11,8,8,14,1017,3,3.13,0,0,2
10,11,9,8,15,1018,3,8.05,0,0,4
10,11,10,7,16,1018,3,12.07,0,0,7
10,11,11,6,17,1018,3,16.99,0,0,5
10,11,12,5,18,1018,2,4.92,0,0,4
10,11,13,6,18,1018,3,4.02,0,0,7
10,11,14,5,19,1018,3,8.04,0,0,7
10,11,15,5,19,1018,3,11.17,0,0,7
10,11,16,6,19,1019,3,15.19,0,0,10
10,11,17,5,17,1019,3,16.98,0,0,10
10,11,18,4,17,1020,2,1.79,0,0,13
10,11,19,4,15,1021,2,5.81,0,0,17
10,11,20,4,13,1022,3,1.79,0,0,9
10,11,21,4,12,1023,3,3.58,0,0,11
10,11,22,6,10,1023,1,0.89,0,0,21
10,11,23,6,10,1023,2,0.89,0,0,21
10,12,0,6,8,1024,2,2.68,0,0,37
10,12,1,5,8,1024,1,0.89,0,0,30
10,12,2,6,7,1024,2,1.79,0,0,45
10,12,3,6,7,1024,1,0.89,0,0,56
10,12,4,6,7,1024,1,1.34,0,0,42
10,12,5,6,6,1024,1,2.23,0,0,51
10,12,6,5,6,1024,2,3.13,0,0,33
10,12,7,6,7,1024,1,0.89,0,0,48
10,12,8,7,10,1024,2,1.79,0,0,42
10,12,9,6,12,1025,2,3.58,0,0,32
10,12,10,4,14,1024,2,5.37,0,0,29
10,12,11,5,16,1023,2,7.16,0,0,31
10,12,12,5,18,1023,1,0.89,0,0,22
10,12,13,4,18,1021,1,2.68,0,0,24
10,12,16,5,19,1020,0,6.26,0,0,40
10,12,17,6,17,1019,0,9.39,0,0,32
10,12,18,6,15,1019,0,12.52,0,0,45
10,12,19,7,14,1020,0,14.31,0,0,55
10,12,20,8,13,1020,0,15.2,0,0,75
10,12,21,9,12,1020,0,16.09,0,0,107
10,12,22,8,11,1020,1,0.89,0,0,125
10,12,23,8,11,1020,1,1.78,0,0,154
10,13,0,8,10,1019,1,2.67,0,0,168
10,13,1,8,9,1019,1,3.56,0,0,187
10,13,2,8,9,1019,1,4.01,0,0,163
10,13,3,8,8,1019,1,4.46,0,0,143
10,13,4,8,8,1018,1,4.91,0,0,118
10,13,5,7,8,1018,2,0.89,0,0,111
10,13,6,7,7,1018,3,0.89,0,0,99
10,13,7,7,8,1018,2,1.79,0,0,86
10,13,8,8,10,1019,2,2.68,0,0,66
10,13,9,9,13,1019,1,0.89,0,0,56
10,13,10,9,16,1019,2,1.79,0,0,55
10,13,11,8,17,1018,1,0.89,0,0,63
10,13,12,7,19,1017,2,1.79,0,0,67
10,13,13,8,21,1016,0,1.79,0,0,70
10,13,14,8,22,1015,0,4.92,0,0,91
10,13,15,7,22,1014,0,8.94,0,0,107
10,13,16,8,22,1013,0,12.96,0,0,137
10,13,17,9,20,1013,0,16.09,0,0,102
10,13,18,9,18,1014,0,19.22,0,0,114
10,13,19,11,15,1014,1,0.89,0,0,148
10,13,20,12,14,1015,0,0.89,0,0,164
10,13,21,11,15,1015,1,0.89,0,0,193
10,13,22,10,12,1016,2,3.13,0,0,164
10,13,23,11,14,1017,2,7.15,0,0,118
10,14,0,9,15,1017,2,8.94,0,0,41
10,14,1,8,13,1018,2,12.07,0,0,17
10,14,2,0,15,1018,2,16.99,0,0,13
10,14,3,3,11,1019,0,1.79,0,0,13
10,14,4,1,12,1019,2,4.92,0,0,10
10,14,5,0,11,1020,2,8.05,0,0,5
10,14,6,1,9,1020,2,9.84,0,0,2
10,14,7,1,8,1021,2,12.97,0,0,7
10,14,8,-2,14,1022,2,16.99,0,0,22
10,14,9,-2,16,1022,2,21.01,0,0,12
10,14,10,-3,18,1021,2,26.82,0,0,22
10,14,11,-3,19,1021,2,36.65,0,0,11
10,14,12,-2,19,1020,2,42.46,0,0,16
10,14,13,-1,20,1019,2,47.38,0,0,18
10,14,14,-1,20,1018,2,54.53,0,0,7
10,14,15,-1,20,1017,2,61.68,0,0,17
10,14,16,-1,20,1018,2,69.73,0,0,11
10,14,17,-2,19,1018,2,77.78,0,0,18
10,14,18,-2,18,1018,2,84.93,0,0,21
10,14,19,-2,17,1019,2,90.74,0,0,16
10,14,20,1,12,1020,2,93.87,0,0,22
10,14,21,0,12,1020,2,97,0,0,13
10,14,22,0,11,1021,2,100.13,0,0,21
10,14,23,-2,15,1021,2,104.15,0,0,30
10,15,0,-2,14,1021,2,109.07,0,0,19
10,15,1,-3,13,1020,2,114.88,0,0,19
10,15,2,-3,13,1020,2,119.8,0,0,15
10,15,3,-1,12,1020,2,121.59,0,0,18
10,15,4,0,11,1019,2,123.38,0,0,56
10,15,5,0,10,1019,2,125.17,0,0,38
10,15,6,-1,11,1019,2,129.19,0,0,18
10,15,7,-2,11,1019,2,133.21,0,0,48
10,15,8,-2,13,1019,2,136.34,0,0,37
10,15,9,-1,14,1019,2,140.36,0,0,19
10,15,10,-2,17,1018,2,144.38,0,0,9
10,15,11,-2,18,1017,2,147.51,0,0,8
10,15,12,-2,19,1016,0,4.92,0,0,23
10,15,13,-1,20,1014,0,10.73,0,0,24
10,15,14,1,20,1013,0,17.88,0,0,26
10,15,15,0,20,1012,0,25.03,0,0,31
10,15,16,0,20,1011,0,33.08,0,0,46
10,15,17,1,19,1011,0,38.89,0,0,67
10,15,18,1,18,1011,0,44.7,0,0,73
10,15,19,1,19,1011,0,53.64,0,0,67
10,15,20,2,18,1012,1,3.13,0,0,71
10,15,21,5,12,1013,1,4.02,0,0,64
10,15,22,5,9,1013,2,1.79,0,0,77
10,15,23,5,8,1013,2,2.68,0,0,71
10,16,0,6,9,1014,1,0.89,0,0,111
10,16,1,5,7,1014,1,1.78,0,0,125
10,16,2,5,6,1015,2,1.79,0,0,133
10,16,3,4,6,1015,2,4.92,0,0,134
10,16,4,4,5,1015,2,8.94,0,0,143
10,16,5,4,6,1015,2,12.07,0,0,123
10,16,6,4,5,1016,1,0.45,0,0,97
10,16,7,4,6,1017,2,1.79,0,0,73
10,16,8,5,11,1018,2,5.81,0,0,37
10,16,9,2,15,1018,3,4.02,0,0,34
10,16,10,5,16,1019,0,4.02,0,0,63
10,16,11,5,16,1019,0,9.83,0,0,106
10,16,12,6,17,1019,0,13.85,0,0,123
10,16,13,7,18,1018,0,17.87,0,0,79
10,16,14,8,18,1018,0,21.89,0,0,50
10,16,15,7,18,1018,0,25.91,0,0,46
10,16,16,7,18,1018,0,29.04,0,0,45
10,16,17,7,16,1018,0,33.06,0,0,47
10,16,18,7,15,1019,0,36.19,0,0,49
10,16,19,6,13,1020,0,39.32,0,0,53
10,16,20,6,13,1022,0,44.24,0,0,49
10,16,21,5,13,1023,0,49.16,0,0,46
10,16,22,3,11,1025,0,54.97,0,0,32
10,16,23,2,11,1025,0,58.99,0,0,32
10,17,0,1,11,1026,0,63.01,0,0,23
10,17,1,0,10,1027,0,67.03,0,0,31
10,17,2,-2,10,1027,0,70.16,0,0,27
10,17,3,-4,9,1027,0,73.29,0,0,24
10,17,4,-5,8,1027,0,76.42,0,0,20
10,17,5,-6,8,1028,0,79.55,0,0,23
10,17,6,-6,8,1028,0,82.68,0,0,34
10,17,7,-6,8,1029,0,85.81,0,0,34
10,17,8,-5,8,1029,0,88.94,0,0,44
10,17,9,-4,8,1030,0,90.73,0,0,41
10,17,10,-4,8,1030,0,92.52,0,0,39
10,17,11,-5,9,1030,0,95.65,0,0,38
10,17,12,-5,9,1030,0,97.44,0,0,40
10,17,13,-4,9,1029,0,99.23,0,0,46
10,17,14,-4,9,1028,0,101.02,0,0,47
10,17,15,-4,9,1028,0,102.81,0,0,44
10,17,16,-4,9,1028,0,104.6,0,0,51
10,17,17,-3,9,1027,0,106.39,0,0,64
10,17,18,-3,8,1028,1,0.89,0,0,59
10,17,19,-1,8,1028,1,1.78,0,0,64
10,17,20,0,8,1029,1,2.67,0,0,62
10,17,21,0,8,1029,1,3.56,0,0,73
10,17,22,2,8,1029,0,0.89,0,0,80
10,17,23,3,8,1029,1,0.45,0,0,89
10,18,0,1,8,1029,0,0.89,0,0,81
10,18,1,1,8,1029,0,1.78,0,0,73
10,18,2,1,8,1028,1,0.89,0,0,92
10,18,3,1,8,1028,0,0.89,0,0,86
10,18,4,2,8,1028,1,0.89,0,0,90
10,18,5,2,8,1028,1,1.78,0,0,80
10,18,6,2,8,1028,1,2.67,0,0,71
10,18,7,1,8,1028,1,3.56,0,0,83
10,18,8,0,8,1029,1,4.45,0,0,77
10,18,9,0,8,1029,0,3.13,0,0,69
10,18,10,2,8,1028,1,0.45,0,0,64
10,18,11,3,8,1027,2,3.13,0,0,66
10,18,12,2,8,1027,2,4.92,0,0,71
10,18,13,5,7,1026,2,9.84,0,1,75
10,18,14,5,6,1025,2,12.97,0,2,79
10,18,15,5,6,1025,2,16.99,0,3,75
10,18,16,6,6,1025,2,20.12,0,4,68
10,18,17,6,6,1025,2,23.25,0,5,64
10,18,18,6,6,1025,2,26.38,0,6,50
10,18,19,6,6,1026,1,0.89,0,7,47
10,18,20,6,6,1026,2,1.79,0,8,47
10,18,21,6,7,1026,1,0.89,0,9,41
10,18,22,6,6,1026,1,1.78,0,10,38
10,18,23,6,7,1026,0,1.79,0,0,39
10,19,0,5,7,1026,2,1.79,0,0,42
10,19,1,6,7,1025,0,3.13,0,0,43
10,19,2,6,7,1025,1,0.89,0,0,40
10,19,3,6,7,1025,1,1.78,0,0,45
10,19,4,6,7,1025,0,0.89,0,0,52
10,19,5,6,7,1025,0,1.78,0,0,57
10,19,6,6,7,1026,1,0.89,0,0,61
10,19,7,7,7,1026,1,1.34,0,0,57
10,19,8,7,8,1027,0,0.89,0,0,63
10,19,9,7,8,1028,1,0.89,0,0,73
10,19,10,7,8,1028,1,1.78,0,0,60
10,19,11,7,9,1028,1,2.67,0,0,81
10,19,12,7,10,1027,0,1.79,0,0,79
10,19,13,7,10,1026,0,3.58,0,0,89
10,19,14,7,11,1026,1,1.79,0,0,93
10,19,15,7,10,1026,0,1.79,0,0,87
10,19,16,7,11,1027,1,0.89,0,0,93
10,19,17,7,11,1027,1,1.34,0,0,84
10,19,18,8,10,1027,0,0.89,0,0,79
10,19,19,8,10,1028,3,0.89,0,0,89
10,19,20,8,10,1028,0,0.89,0,0,88
10,19,21,7,9,1029,0,2.68,0,0,82
10,19,22,7,9,1029,0,4.47,0,0,92
10,19,23,6,9,1029,0,6.26,0,0,91
10,20,0,6,9,1028,0,8.05,0,0,83
10,20,1,7,9,1028,1,0.89,0,0,80
10,20,2,7,8,1028,1,1.78,0,0,82
10,20,3,7,8,1028,0,1.79,0,0,88
10,20,4,6,8,1028,3,1.79,0,0,92
10,20,5,7,8,1028,3,2.68,0,0,81
10,20,6,7,8,1028,1,0.89,0,0,79
10,20,7,6,8,1028,2,0.89,0,0,86
10,20,8,6,8,1029,3,0.89,0,0,84
10,20,9,7,9,1029,1,0.89,0,0,75
10,20,10,6,9,1029,3,1.79,0,0,82
10,20,11,7,10,1028,2,1.79,0,0,89
10,20,12,6,10,1028,1,0.89,0,0,74
10,20,13,6,10,1027,1,1.78,0,0,87
10,20,14,6,10,1026,1,2.67,0,0,79
10,20,15,7,10,1026,1,3.56,0,0,81
10,20,16,7,10,1026,3,1.79,0,0,78
10,20,17,7,10,1025,3,2.68,0,0,73
10,20,18,7,10,1026,3,3.57,0,0,80
10,20,19,7,10,1026,1,0.89,0,0,74
10,20,20,7,9,1026,3,0.89,0,0,85
10,20,21,7,9,1026,3,1.78,0,0,91
10,20,22,7,9,1026,1,0.45,0,0,86
10,20,23,7,9,1026,1,0.9,0,0,84
10,21,0,8,9,1025,1,1.35,0,0,88
10,21,1,8,9,1025,3,0.89,0,0,92
10,21,2,8,9,1025,1,0.45,0,0,93
10,21,3,8,9,1024,2,0.89,0,0,98
10,21,4,8,9,1024,2,1.78,0,0,101
10,21,5,8,9,1023,3,0.89,0,0,102
10,21,6,8,9,1023,1,0.45,0,0,95
10,21,7,8,9,1023,2,0.89,0,0,100
10,21,8,8,10,1024,3,0.89,0,0,103
10,21,9,8,10,1024,3,1.78,0,0,115
10,21,10,8,10,1024,1,0.89,0,0,130
